EQUIPMENT_ID,SERIAL_NUMBER,MAKE,MODEL,CATEGORY,SUBCATEGORY,DESCRIPTION,YEAR_MANUFACTURED,ACQUISITION_DATE,ACQUISITION_COST,REPLACEMENT_COST,BRANCH_ID,STATUS,CONDITION,LATITUDE,LONGITUDE,LAST_SERVICE_DATE,NEXT_SERVICE_DUE,HOUR_METER_READING,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
EQ-011092,TAD505554O,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2021,2021-11-07,469200,372000,BR-01070,AVAILABLE,GOOD,32.799289,-96.77127,2026-03-19,2026-03-20,10593,1121.69,3365.07,10095.21,UR_EQUIPMENT,5200ba175dbaaf6c3e75e6a23c0d9c7c5c37ea79b7fba4bcb9271f98f39a76ea,2026-03-20T07:54:07.004158,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004159,9999-12-31T00:00:00
EQ-011093,GEN334713E,Generac,MLT6S,GENERAL_TOOLS,Light,Light Tower 6kW,2022,2023-01-31,27300,41300,BR-01045,DECOMMISSIONED,GOOD,37.546428,-77.432698,2026-03-19,2026-03-20,6400,101.09,303.27,909.81,UR_EQUIPMENT,90fbcbd871e9727f9fb40742664525b9ffc40a34744aa05f7d9604beb787a59c,2026-03-20T07:54:07.004192,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004192,9999-12-31T00:00:00
EQ-011094,MUL845208R,Multiquip,QP-6TZ,GENERAL_TOOLS,Trash,Trash Pump 6in,2017,2017-03-01,45150,61600,BR-01033,MAINTENANCE,GOOD,27.924979,-82.474546,2026-03-19,2026-03-20,7223,150.98,452.94,1358.82,UR_EQUIPMENT,c4afca1ca477cf9e40110e6b6845dea64c44ee04a4b314c7bdc2ad687d3b6a49,2026-03-20T07:54:07.004223,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004223,9999-12-31T00:00:00
EQ-011095,GEN481220K,Genie,GS-3246,AERIAL,Scissor,Scissor Lift 32ft Electric,2022,2022-02-09,56600,84000,BR-01027,TRANSPORT,GOOD,35.196156,-80.748192,2026-03-19,2026-03-20,8094,227.14,681.42,2044.26,UR_EQUIPMENT,e443701a2c0ca650df28899be92b74ceaaf150983add0a363d438ce0842f36ec,2026-03-20T07:54:07.004254,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004254,9999-12-31T00:00:00
EQ-011096,BOB674835Y,Bobcat,S650,EARTHMOVING,Skid,Skid Steer Loader,2024,2024-11-20,83600,94875,BR-01032,AVAILABLE,EXCELLENT,27.923001,-82.480637,2026-03-19,2026-03-20,8091,263.73,791.19,2373.57,UR_EQUIPMENT,bfd8c32f47dd3501fa644f505acb9c2ce78fd24850ddb73aa6a7e02f70338288,2026-03-20T07:54:07.004285,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004286,9999-12-31T00:00:00
EQ-011097,HYS327727K,Hyster,H80FT,MATERIAL_HANDLING,Forklift,Forklift 8K Pneumatic,2024,2024-08-13,68200,95400,BR-01051,AVAILABLE,EXCELLENT,42.359733,-83.067889,2026-03-19,2026-03-20,3767,194.73,584.19,1752.57,UR_EQUIPMENT,83b9c482c8febe9ae7f96474f3deb0775ff406e776313d307a60d10da8482f73,2026-03-20T07:54:07.004315,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004316,9999-12-31T00:00:00
EQ-011098,SKY882208V,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2024,2024-07-22,86000,111500,BR-01067,RENTED,POOR,38.955224,-84.60626,2026-03-19,2026-03-20,4978,262.52,787.56,2362.68,UR_EQUIPMENT,57f67837f07f16718684fb184bedbcd8aabc42eace89a164790e8f056151d550,2026-03-20T07:54:07.004354,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004355,9999-12-31T00:00:00
EQ-011099,SKY431575T,Skyjack,SJ6826RT,AERIAL,Scissor,Scissor Lift 26ft Rough Terrain,2017,2017-05-30,98750,101500,BR-01074,RENTED,EXCELLENT,29.419366,-98.478879,2026-03-19,2026-03-20,8473,269.7,809.1,2427.3,UR_EQUIPMENT,3ac7fa765c385921bf12828d6db4c8ceb5f81cef6134ec5d9139d85104b0af56,2026-03-20T07:54:07.004394,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004395,9999-12-31T00:00:00
EQ-011100,LIE428512L,Liebherr,LTM 1050,MATERIAL_HANDLING,All,All Terrain Crane 50T,2015,2015-03-24,451800,792000,BR-01005,RENTED,FAIR,42.218943,-71.205978,2026-03-19,2026-03-20,1973,1709.01,5127.03,15381.09,UR_EQUIPMENT,9a110b92abe3da44bfb27766987d0a3ca861017f07831aa1af7ad89efef49052,2026-03-20T07:54:07.004428,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004428,9999-12-31T00:00:00
EQ-011101,GEN283729J,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2022,2023-02-27,34625,34375,BR-01040,MAINTENANCE,GOOD,30.34573,-81.649627,2026-03-19,2026-03-20,12027,124.07,372.21,1116.63,UR_EQUIPMENT,418d89bd3fa79d4427c51a7f730cc998fa345308d83ce2e0c1e3317c0b2e58cb,2026-03-20T07:54:07.004463,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004464,9999-12-31T00:00:00
EQ-011102,CUM833859I,Cummins,C60,POWER_AND_HVAC,Generator,Generator 60kW Diesel,2023,2024-06-27,150400,186800,BR-01020,AVAILABLE,EXCELLENT,40.751911,-74.16229,2026-03-19,2026-03-20,8193,406.28,1218.84,3656.52,UR_EQUIPMENT,4f1797ebe0ba31c5da0b7163099c9bf3f638c4590c5f7b05f211d2c412cad747,2026-03-20T07:54:07.004501,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004501,9999-12-31T00:00:00
EQ-011103,CAT278738Y,Cat,DE22,POWER_AND_HVAC,Generator,Generator 20kW Diesel,2021,2021-07-14,41000,80000,BR-01085,TRANSPORT,POOR,37.652097,-122.548754,2026-03-19,2026-03-20,8313,198.37,595.11,1785.33,UR_EQUIPMENT,0c7ef1bef188f4f888e9fbc82e9ee92ac4b6cfa24afe746efc07ce0b91c72bc0,2026-03-20T07:54:07.004535,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004536,9999-12-31T00:00:00
EQ-011104,WAC189139L,Wacker Neuson,PT3A,GENERAL_TOOLS,Trash,Trash Pump 3in,2024,2024-01-24,27125,36875,BR-01057,RENTED,EXCELLENT,39.891895,-86.033204,2026-03-19,2026-03-20,6066,119.14,357.42,1072.26,UR_EQUIPMENT,d93af9d128e523b63ca05e6c1830331b8b2fa3e72c04d42d55f9e4bc37f530f2,2026-03-20T07:54:07.004570,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004571,9999-12-31T00:00:00
EQ-011105,GEN406550W,Genie,GS-2632,AERIAL,Scissor,Scissor Lift 26ft Electric,2018,2019-01-19,33150,51000,BR-01087,RENTED,EXCELLENT,39.885453,-104.901337,2026-03-19,2026-03-20,5754,170.77,512.31,1536.93,UR_EQUIPMENT,196bbd47acd7e1c3a6f121d66812c45bc64caf59057ca5efef846f86b076e62d,2026-03-20T07:54:07.004606,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004606,9999-12-31T00:00:00
EQ-011106,CAT645712A,Cat,TH255C,MATERIAL_HANDLING,Rough,Rough Terrain Forklift,2019,2020-05-10,113750,115850,BR-01003,RENTED,GOOD,40.870913,-74.022904,2026-03-19,2026-03-20,5091,317.66,952.98,2858.94,UR_EQUIPMENT,65cc39265a09340d0426e29f12078ba1aace633336c7419413459cf54ea04676,2026-03-20T07:54:07.004641,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004641,9999-12-31T00:00:00
EQ-011107,CAT788592O,Cat,DE22,POWER_AND_HVAC,Generator,Generator 20kW Diesel,2015,2016-03-29,73600,54000,BR-01084,AVAILABLE,GOOD,34.0258,-118.270293,2026-03-19,2026-03-20,12947,186.37,559.11,1677.33,UR_EQUIPMENT,946b09b2aff97af1c6e93903a04168ece0f0bc231ae1db604db1acf37ee2886f,2026-03-20T07:54:07.004675,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004676,9999-12-31T00:00:00
EQ-011108,KUB498476M,Kubota,KX040,EARTHMOVING,Mini,Mini Excavator 4T,2019,2020-08-13,62700,128100,BR-01017,MAINTENANCE,POOR,39.306826,-76.589474,2026-03-19,2026-03-20,8202,289.26,867.78,2603.34,UR_EQUIPMENT,71fdc4d67d374d4b3a21a5d4e4369f097523fd38605d94294de488df89eff27d,2026-03-20T07:54:07.004710,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004710,9999-12-31T00:00:00
EQ-011109,MUL854048I,Multiquip,QP-6TZ,GENERAL_TOOLS,Trash,Trash Pump 6in,2020,2021-10-13,59675,52325,BR-01043,RENTED,GOOD,37.681853,-77.453396,2026-03-19,2026-03-20,6172,155.7,467.1,1401.3,UR_EQUIPMENT,de5e84c9b216c21849be9bb98affe943765683c0e0bd217bbfcdb355630d3c51,2026-03-20T07:54:07.004745,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004745,9999-12-31T00:00:00
EQ-011110,BOB124125Z,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2020,2021-10-17,81200,159600,BR-01011,MAINTENANCE,POOR,40.412013,-80.018435,2026-03-19,2026-03-20,2359,387.96,1163.88,3491.64,UR_EQUIPMENT,858613af22a36839c8e00474fdce39fbcce9a3ff334351d25df97c814d13af38,2026-03-20T07:54:07.004781,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004781,9999-12-31T00:00:00
EQ-011111,MIL858232A,Miller,Big Blue 500,GENERAL_TOOLS,Welder,Welder Generator 500A,2016,2016-03-20,77600,91200,BR-01010,AVAILABLE,EXCELLENT,40.435625,-79.993261,2026-03-19,2026-03-20,658,221.82,665.46,1996.38,UR_EQUIPMENT,539b3d0d412f3516d576a5f198dfee23beca8642d56208990d4d5ba00f0f750c,2026-03-20T07:54:07.004815,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004816,9999-12-31T00:00:00
EQ-011112,CAT742321D,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2020,2020-12-28,128400,258000,BR-01020,RENTED,POOR,40.888542,-74.122086,2026-03-19,2026-03-20,2233,651.5,1954.5,5863.5,UR_EQUIPMENT,ca73dc402287779504b3707d41c028661a4befc3b291c8a58f99114d66291a49,2026-03-20T07:54:07.004851,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004851,9999-12-31T00:00:00
EQ-011113,JLG183269M,JLG,600S,AERIAL,Boom,Boom Lift 60ft Straight,2018,2019-04-03,141000,205000,BR-01024,AVAILABLE,POOR,33.727781,-84.413158,2026-03-19,2026-03-20,12246,456.53,1369.59,4108.77,UR_EQUIPMENT,6821d5b6b52aebb4274c8a7341f84a44b15daf7a4434df251f2b280aec052a1d,2026-03-20T07:54:07.004886,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004886,9999-12-31T00:00:00
EQ-011114,CAT564012F,Cat,TH255C,MATERIAL_HANDLING,Rough,Rough Terrain Forklift,2024,2024-07-16,115150,87850,BR-01026,RENTED,GOOD,35.311564,-80.863456,2026-03-19,2026-03-20,1503,388.33,1164.99,3494.97,UR_EQUIPMENT,7590aad1788a8663c4a8cd30ad454795df78e389e08207d9e774817cf9b5b2d9,2026-03-20T07:54:07.004921,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004921,9999-12-31T00:00:00
EQ-011115,GEN437018Y,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2016,2016-11-20,32250,36375,BR-01034,AVAILABLE,GOOD,36.169355,-86.781905,2026-03-19,2026-03-20,14403,113.31,339.93,1019.79,UR_EQUIPMENT,d7f83f9e4e9bca5e8162104fd0e2c8d6a95f2d70291cbb88749c2277244c1787,2026-03-20T07:54:07.004956,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004956,9999-12-31T00:00:00
EQ-011116,BOB107322U,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2020,2020-02-15,130900,109900,BR-01077,RENTED,GOOD,33.362337,-112.139569,2026-03-19,2026-03-20,9192,374.72,1124.16,3372.48,UR_EQUIPMENT,25ed93f78a84083113ad259b8a806616c9e21a2148fdf75ffb0e51fd7e73fd3c,2026-03-20T07:54:07.004992,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.004992,9999-12-31T00:00:00
EQ-011117,JLG850895O,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2021,2022-11-22,142100,350000,BR-01009,AVAILABLE,GOOD,39.968515,-75.179181,2026-03-19,2026-03-20,13024,611.79,1835.37,5506.11,UR_EQUIPMENT,902408d559607ccf53aaea8e70ae43c001ef2051ea3ed3a266d9f17247e6f19a,2026-03-20T07:54:07.005027,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005027,9999-12-31T00:00:00
EQ-011118,ATL980515K,Atlas Copco,XAS 375,GENERAL_TOOLS,Air,Air Compressor 375 CFM,2016,2016-09-07,86625,93775,BR-01041,RENTED,POOR,30.315402,-81.579145,2026-03-19,2026-03-20,12413,280.71,842.13,2526.39,UR_EQUIPMENT,d5eb70a81a1102587b67d112771cd9456da63e99583f03cade7858bae8dd9dab,2026-03-20T07:54:07.005062,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005062,9999-12-31T00:00:00
EQ-011119,LAN144773W,Landa,PGHW,GENERAL_TOOLS,Hot,Hot Water Pressure Washer,2018,2019-03-09,43500,53100,BR-01048,RENTED,FAIR,41.848959,-87.504932,2026-03-19,2026-03-20,3294,137.77,413.31,1239.93,UR_EQUIPMENT,f67fceef6d50d21d57139287c81c26276e641dc35d0eb80b118190e16017ebd8,2026-03-20T07:54:07.005098,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005099,9999-12-31T00:00:00
EQ-011120,JOH873701Y,John Deere,450K,EARTHMOVING,Crawler,Crawler Dozer,2022,2022-11-21,163900,196350,BR-01042,TRANSPORT,FAIR,30.494383,-81.666153,2026-03-19,2026-03-20,2827,542.11,1626.33,4878.99,UR_EQUIPMENT,6714bf1d7f3f85c02ae723726a40ab8064322d03a26824c612034c80b64616ed,2026-03-20T07:54:07.005133,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005134,9999-12-31T00:00:00
EQ-011121,SPE793918F,Speed Shore,8x20 Box,TRENCH_SAFETY,Trench,Trench Box 12ft,2021,2022-07-30,41650,70175,BR-01041,RENTED,FAIR,30.251773,-81.673756,2026-03-19,2026-03-20,0,190.3,570.9,1712.7,UR_EQUIPMENT,40a94b6078a0c5e18972d568d2de08b5d189880fb9eefe4a75d3e68e7a0591d2,2026-03-20T07:54:07.005167,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005168,9999-12-31T00:00:00
EQ-011122,SPE418266R,Speed Shore,8x20 Box,TRENCH_SAFETY,Trench,Trench Box 12ft,2022,2022-12-20,47425,53900,BR-01013,AVAILABLE,GOOD,41.764234,-72.66696,2026-03-19,2026-03-20,0,169.34,508.02,1524.06,UR_EQUIPMENT,5dcca48cb889c063b412c1457a9923dab4d7bfc624888ecbb6e2ce96c9ee7484,2026-03-20T07:54:07.005198,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005199,9999-12-31T00:00:00
EQ-011123,HAU170156K,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2015,2015-02-04,209000,204600,BR-01093,RENTED,GOOD,36.275497,-115.150948,2026-03-19,2026-03-20,2236,525.81,1577.43,4732.29,UR_EQUIPMENT,8d412a153ff38e0940bf431dd336ee268f2dbae4643b17b0f1ca1939f41c8c1c,2026-03-20T07:54:07.005229,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005230,9999-12-31T00:00:00
EQ-011124,HYS761084J,Hyster,H80FT,MATERIAL_HANDLING,Forklift,Forklift 8K Pneumatic,2019,2019-05-02,75000,81600,BR-01031,RENTED,GOOD,27.875468,-82.467281,2026-03-19,2026-03-20,6047,207.89,623.67,1871.01,UR_EQUIPMENT,176d97cf5306873144027af0463cb1545ff4cab3b13012eb8daf548b02f2b52d,2026-03-20T07:54:07.005261,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005261,9999-12-31T00:00:00
EQ-011125,CAT166191A,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2017,2017-07-27,188400,206400,BR-01077,AVAILABLE,GOOD,33.449108,-112.061783,2026-03-19,2026-03-20,8258,576.52,1729.56,5188.68,UR_EQUIPMENT,d3b1e92c4325f9c432faffaf51f4bfe1943d41e9ccb0aa7434dabac738b6e2d5,2026-03-20T07:54:07.005295,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005295,9999-12-31T00:00:00
EQ-011126,BOB457309S,Bobcat,S650,EARTHMOVING,Skid,Skid Steer Loader,2022,2023-05-21,78100,117700,BR-01042,RENTED,POOR,30.473466,-81.615079,2026-03-19,2026-03-20,9593,298.66,895.98,2687.94,UR_EQUIPMENT,7fd7c9d1d451226ffeca1aef41f3f6e8231162033305d9ba9c4521284540f648,2026-03-20T07:54:07.005333,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005334,9999-12-31T00:00:00
EQ-011127,JLG361199P,JLG,800S,AERIAL,Boom,Boom Lift 80ft Straight,2024,2024-03-27,240800,259000,BR-01042,RENTED,GOOD,30.476114,-81.592809,2026-03-19,2026-03-20,13929,644.77,1934.31,5802.93,UR_EQUIPMENT,b9e30451ee84ab47a80b69691fc31ea637c2d7c22bc2ddcec9dd981e8c7c1095,2026-03-20T07:54:07.005368,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005369,9999-12-31T00:00:00
EQ-011128,CAT863181I,Cat,XQ100,POWER_AND_HVAC,Generator,Generator 100kW Diesel,2023,2023-04-03,130200,219000,BR-01066,MAINTENANCE,GOOD,38.597121,-90.18749,2026-03-19,2026-03-20,10372,598.37,1795.11,5385.33,UR_EQUIPMENT,efbf0a320aa254b72fd8851ae3aaceffe881830e21cb960874309befbd15d53f,2026-03-20T07:54:07.005403,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005404,9999-12-31T00:00:00
EQ-011129,BOB443109L,Bobcat,S650,EARTHMOVING,Skid,Skid Steer Loader,2018,2019-02-15,98450,102575,BR-01099,AVAILABLE,EXCELLENT,32.714467,-117.157716,2026-03-19,2026-03-20,550,252.17,756.51,2269.53,UR_EQUIPMENT,49c8b20cf38263fe037fd0909fe729804884b3aa75cb887ff3ee96a1b314c39e,2026-03-20T07:54:07.005439,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005439,9999-12-31T00:00:00
EQ-011130,YAL734473D,Yale,GDP120,MATERIAL_HANDLING,Forklift,Forklift 12K Diesel,2018,2018-09-08,75625,120175,BR-01041,RENTED,GOOD,30.471922,-81.723451,2026-03-19,2026-03-20,10290,312.76,938.28,2814.84,UR_EQUIPMENT,99edea1131c2e02db113e16e5ded917a96c9971082b0730e6443841b49c2565d,2026-03-20T07:54:07.005474,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005475,9999-12-31T00:00:00
EQ-011131,GEN251057J,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2015,2015-04-29,25750,32125,BR-01068,RENTED,GOOD,39.168724,-84.554094,2026-03-19,2026-03-20,3846,117.43,352.29,1056.87,UR_EQUIPMENT,61e27df52b21566249dcd6afae1cecf8fb6b6a5445968f5bdaea5a24e62c09c9,2026-03-20T07:54:07.005509,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005510,9999-12-31T00:00:00
EQ-011132,MUL565713Y,Multiquip,QP-6TZ,GENERAL_TOOLS,Trash,Trash Pump 6in,2021,2021-10-22,49000,48475,BR-01011,RENTED,FAIR,40.564059,-80.036091,2026-03-19,2026-03-20,10229,177.9,533.7,1601.1,UR_EQUIPMENT,c6af226b81c6da57b60da86ffa1edb3c06babec04056d420517e2f136ad4d66a,2026-03-20T07:54:07.005546,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005546,9999-12-31T00:00:00
EQ-011133,GME229934B,GME,SR Series,TRENCH_SAFETY,Slide,Slide Rail System,2020,2020-11-30,84900,117300,BR-01036,AVAILABLE,GOOD,36.171365,-86.803862,2026-03-19,2026-03-20,0,341.05,1023.15,3069.45,UR_EQUIPMENT,de57f3d71c6216d31406b6fbb60c5ee6951be9d1ab1188fdd3765413a944912e,2026-03-20T07:54:07.005581,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005581,9999-12-31T00:00:00
EQ-011134,CAT742863Y,Cat,330,EARTHMOVING,Excavator,Excavator 30T,2020,2021-06-23,187200,372600,BR-01041,MAINTENANCE,GOOD,30.352213,-81.634126,2026-03-19,2026-03-20,5851,871.8,2615.4,7846.2,UR_EQUIPMENT,a996e1a02b18404f432da8b301f7270334a417f6c53f2fc747319e598c179971,2026-03-20T07:54:07.005616,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005617,9999-12-31T00:00:00
EQ-011135,HAU246707E,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2017,2018-05-30,124300,210650,BR-01097,RENTED,FAIR,38.438514,-121.422877,2026-03-19,2026-03-20,1612,549.45,1648.35,4945.05,UR_EQUIPMENT,fad313d97445405035d9b0ff413cbf43057511872112a2791d0cdf72820a90ce,2026-03-20T07:54:07.005651,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005651,9999-12-31T00:00:00
EQ-011136,GEN165169Q,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2016,2017-11-20,38250,51750,BR-01012,RENTED,POOR,40.398271,-80.003679,2026-03-19,2026-03-20,9431,124.72,374.16,1122.48,UR_EQUIPMENT,60513ded71c131eb8bbfc25efe672dd15e00dc2a3ddf351cfa20963ab0c704cb,2026-03-20T07:54:07.005686,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005687,9999-12-31T00:00:00
EQ-011137,LIN776078V,Lincoln,Vantage 300,GENERAL_TOOLS,Welder,Welder Generator 300A,2019,2019-04-18,51300,38400,BR-01071,MAINTENANCE,FAIR,29.750897,-95.363662,2026-03-19,2026-03-20,1425,137.73,413.19,1239.57,UR_EQUIPMENT,be0f522c33bec65d5a13fe249dadc797abc815659f7f226a7d3663e2a308f9f1,2026-03-20T07:54:07.005721,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005721,9999-12-31T00:00:00
EQ-011138,GEN506349Y,Genie,GS-1930,AERIAL,Scissor,Scissor Lift 19ft Electric,2017,2017-11-19,45250,52625,BR-01062,AVAILABLE,GOOD,39.1016,-94.597494,2026-03-19,2026-03-20,5791,125.02,375.06,1125.18,UR_EQUIPMENT,c0e978a64bdc9cb3b5157b2888c0a197fd231087bf461bce09af926af737c0ed,2026-03-20T07:54:07.005755,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005756,9999-12-31T00:00:00
EQ-011139,BOB340654S,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2018,2019-10-19,113750,87850,BR-01064,AVAILABLE,FAIR,38.629329,-90.206634,2026-03-19,2026-03-20,3921,359.42,1078.26,3234.78,UR_EQUIPMENT,caae9d20623c868edac2e8210d02eea1f85fab821506dbff89df2c7b632158e9,2026-03-20T07:54:07.005789,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005789,9999-12-31T00:00:00
EQ-011140,CAT880406T,Cat,314,EARTHMOVING,Excavator,Excavator 14T,2017,2017-08-13,163200,190800,BR-01075,MAINTENANCE,GOOD,30.268069,-97.734422,2026-03-19,2026-03-20,10783,606.52,1819.56,5458.68,UR_EQUIPMENT,9b116a0870fa9289408d98a700df39fbb458e48b58f56f3035b160fb7c4f3376,2026-03-20T07:54:07.005820,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005820,9999-12-31T00:00:00
EQ-011141,TAD224956U,Tadano,GR-300XL,MATERIAL_HANDLING,Rough,Rough Terrain Crane 30T,2020,2020-11-21,327600,438000,BR-01050,AVAILABLE,GOOD,42.348426,-83.069752,2026-03-19,2026-03-20,6932,1343.25,4029.75,12089.25,UR_EQUIPMENT,2aa62329f016920c43c5ec54254b797d95c5575045273d8831337f802c20e821,2026-03-20T07:54:07.005852,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005852,9999-12-31T00:00:00
EQ-011142,HAU315569G,Haulotte,HA20LE,AERIAL,Articulating,Articulating Boom 66ft Electric,2021,2022-04-13,216700,217250,BR-01084,RENTED,FAIR,33.937688,-118.385814,2026-03-19,2026-03-20,12670,600.26,1800.78,5402.34,UR_EQUIPMENT,5579a4b42cc3909e5786e91abed205ad9821864e9259f298414dce9580d822e3,2026-03-20T07:54:07.005884,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005885,9999-12-31T00:00:00
EQ-011143,GEN694381I,Generac,MLT6S,GENERAL_TOOLS,Light,Light Tower 6kW,2015,2016-11-14,25500,38000,BR-01089,RENTED,FAIR,47.696332,-122.375903,2026-03-19,2026-03-20,4265,104.43,313.29,939.87,UR_EQUIPMENT,7be430ab1c788061507c758ab60f11d1e7fc88edf43337b807e6efd6d1d7c90a,2026-03-20T07:54:07.005917,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005917,9999-12-31T00:00:00
EQ-011144,JLG509735T,JLG,460SJ,AERIAL,Boom,Boom Lift 46ft Straight,2021,2022-01-28,137200,102200,BR-01028,MAINTENANCE,FAIR,25.751621,-80.194539,2026-03-19,2026-03-20,8001,373.1,1119.3,3357.9,UR_EQUIPMENT,a1e04066e3ea3fec48cc11d45e263fbedb1c8799c41a6d7cea64f2af327b1565,2026-03-20T07:54:07.005949,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005949,9999-12-31T00:00:00
EQ-011145,GME100283A,GME,SR Series,TRENCH_SAFETY,Slide,Slide Rail System,2016,2016-03-04,107400,78600,BR-01072,RENTED,FAIR,29.838647,-95.21287,2026-03-19,2026-03-20,0,310.47,931.41,2794.23,UR_EQUIPMENT,22b9c1d00df9d5cf85e85b36723b94530575bbfba31793d59b0ea3b64b8cc541,2026-03-20T07:54:07.005980,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.005981,9999-12-31T00:00:00
EQ-011146,CAT300053N,Cat,XQ100,POWER_AND_HVAC,Generator,Generator 100kW Diesel,2015,2015-08-20,233400,284400,BR-01001,AVAILABLE,GOOD,40.71627,-74.018905,2026-03-19,2026-03-20,11080,576.25,1728.75,5186.25,UR_EQUIPMENT,eb0c490b96f7430bc1c0a353f96e87eb135ce1f00ead6a51b0f6a2d65d1ad2ab,2026-03-20T07:54:07.006017,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.006018,9999-12-31T00:00:00
EQ-011147,BOB314607D,Bobcat,T770,EARTHMOVING,Compact,Compact Track Loader,2017,2018-10-25,126700,154000,BR-01054,RENTED,GOOD,39.834475,-83.118837,2026-03-19,2026-03-20,13616,325.09,975.27,2925.81,UR_EQUIPMENT,302f5a1b295b392c0a107d0580ee37072593e7f83ce3ac38c2ec8b610f0af804,2026-03-20T07:54:07.006054,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.006055,9999-12-31T00:00:00
