RECORD_ID,EQUIPMENT_ID,BRANCH_ID,MAINTENANCE_TYPE,DESCRIPTION,SCHEDULED_DATE,START_DATE,COMPLETION_DATE,LABOR_HOURS,PARTS_COST,LABOR_COST,TOTAL_COST,TECHNICIAN_NAME,STATUS,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
MR-040750,EQ-014604,BR-01015,INSPECTION,Inspection maintenance - Excavator 30T,2025-04-13,2025-04-15,2025-04-16,9.9,0.0,1433.6,1433.6,Eric Dunn,COMPLETED,UR_MAINTENANCE_RECORDS,6ce7c05687bfcf9a7f4a2462836c9b0ff047520ce05cc16d3b11567e787f4f19,2026-03-20T07:54:08.443760,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.443761,9999-12-31T00:00:00
MR-040751,EQ-010094,BR-01097,EMERGENCY,Emergency maintenance - Compact Track Loader,2025-09-07,2025-09-07,2025-09-08,3.4,4747.7,378.39,5126.09,Phillip Dunn,COMPLETED,UR_MAINTENANCE_RECORDS,e4998b215f9b6b39b7376b7e297d0db80b8940edc696fe122dcd40c8e9973085,2026-03-20T07:54:08.443818,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.443818,9999-12-31T00:00:00
MR-040752,EQ-013769,BR-01015,PREVENTIVE,Preventive maintenance - Generator 200kW Diesel,2025-07-12,2025-07-13,2025-07-13,12.1,2445.3,1806.35,4251.65,Brenda Adams,COMPLETED,UR_MAINTENANCE_RECORDS,1ed215fcbe764b5066ccbb8d09eb3bff0db36277ef2b7eb0c31f262bc0b4b5ce,2026-03-20T07:54:08.443876,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.443876,9999-12-31T00:00:00
MR-040753,EQ-013080,BR-01024,CORRECTIVE,Corrective maintenance - Telehandler 6K 36ft,2025-10-31,2025-11-01,2025-11-02,10.5,4046.06,876.78,4922.84,Terri Hill,COMPLETED,UR_MAINTENANCE_RECORDS,fb9696779c76d3914419c7460406c7041f83433927a72a268aff360bb9190b6f,2026-03-20T07:54:08.443934,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.443934,9999-12-31T00:00:00
MR-040754,EQ-013379,BR-01019,CORRECTIVE,Corrective maintenance - Wheel Loader,2025-09-05,2025-09-05,2025-09-05,5.8,684.44,633.62,1318.06,Shawn Thomas,COMPLETED,UR_MAINTENANCE_RECORDS,d06f4a771bce1d651d7a81485b1c82ca64359b6533f0b47b90b431a8be36900a,2026-03-20T07:54:08.443990,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.443991,9999-12-31T00:00:00
MR-040755,EQ-011727,BR-01092,CORRECTIVE,Corrective maintenance - Telehandler 6K 36ft,2025-05-19,2025-05-19,2025-05-20,18.3,509.43,2501.98,3011.41,Jeremy Savage,COMPLETED,UR_MAINTENANCE_RECORDS,df317bc9a1729e037dc37c29587bea46af39f6ebd7c6b75cee5448d25dbe4ed7,2026-03-20T07:54:08.444046,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444046,9999-12-31T00:00:00
MR-040756,EQ-012513,BR-01061,CORRECTIVE,Corrective maintenance - Boom Lift 46ft Straight,2025-04-20,2025-04-21,2025-04-22,2.2,4885.12,328.29,5213.41,Bradley Hernandez,COMPLETED,UR_MAINTENANCE_RECORDS,f5d21bf14eaded8bc0f10532886760521ef6cdc0aeb7762060817cfdb9c2f674,2026-03-20T07:54:08.444102,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444103,9999-12-31T00:00:00
MR-040757,EQ-011931,BR-01066,INSPECTION,Inspection maintenance - Light Tower 6kW,2025-05-14,2025-05-15,2025-05-16,12.9,0.0,980.33,980.33,Raymond Jordan,COMPLETED,UR_MAINTENANCE_RECORDS,6f36fa8dc31d8b91816c166fe56c67f4529762fb108d8df2ee8ce50086ca0807,2026-03-20T07:54:08.444158,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444159,9999-12-31T00:00:00
MR-040758,EQ-010780,BR-01095,EMERGENCY,Emergency maintenance - Scissor Lift 26ft Rough Terrain,2025-08-14,2025-08-15,2025-08-16,2.9,2624.55,354.35,2978.9,Brian Patton,COMPLETED,UR_MAINTENANCE_RECORDS,c16e9bfb40c77854ecd12e5d4769e05a85f1272bfece7af2dc0192cd09d4dad0,2026-03-20T07:54:08.444215,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444215,9999-12-31T00:00:00
MR-040759,EQ-011989,BR-01032,PREVENTIVE,Preventive maintenance - Trash Pump 3in,2025-09-30,2025-09-30,2025-10-01,12.9,1065.17,991.25,2056.42,James Wood,COMPLETED,UR_MAINTENANCE_RECORDS,236e5abf007eda8736fb8fbc34e14ab7e0f28310cb6e0ee14752202030df9435,2026-03-20T07:54:08.444271,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444271,9999-12-31T00:00:00
MR-040760,EQ-014287,BR-01001,CORRECTIVE,Corrective maintenance - Welder Generator 300A,2025-07-09,2025-07-09,2025-07-10,1.4,1803.19,148.2,1951.39,Jermaine Hill,COMPLETED,UR_MAINTENANCE_RECORDS,d85d1a0a8095a0d80508c466b459b59d887b63784897986d09156808d759341a,2026-03-20T07:54:08.444327,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444328,9999-12-31T00:00:00
MR-040761,EQ-012807,BR-01032,PREVENTIVE,Preventive maintenance - Welder Generator 500A,2026-02-25,2026-02-27,2026-02-28,6.7,2195.72,844.72,3040.44,Robert Carrillo,COMPLETED,UR_MAINTENANCE_RECORDS,47f3cd36232fdccb438a23711577b5c22bd584184042423d8759bb57c4903e8a,2026-03-20T07:54:08.444383,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444384,9999-12-31T00:00:00
MR-040762,EQ-013139,BR-01067,CORRECTIVE,Corrective maintenance - Cooling Tower,2025-07-12,2025-07-13,2025-07-15,7.0,686.96,1016.79,1703.75,Jennifer Williams,COMPLETED,UR_MAINTENANCE_RECORDS,e7b77805f998d8cb5c8d32242d20e65b6ce0bf0693198be06078ab5a6f9eeeb2,2026-03-20T07:54:08.444445,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444446,9999-12-31T00:00:00
MR-040763,EQ-011932,BR-01006,CORRECTIVE,Corrective maintenance - Rough Terrain Crane 30T,2025-05-10,2025-05-11,2025-05-12,15.9,3343.69,2304.47,5648.16,Jennifer Wilson,COMPLETED,UR_MAINTENANCE_RECORDS,1fb8044b9e965bd456069661a37d81ecdacb86d3b7bb6fbf798629065d64b30f,2026-03-20T07:54:08.444508,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444509,9999-12-31T00:00:00
MR-040764,EQ-012132,BR-01058,PREVENTIVE,Preventive maintenance - Telehandler 10K 55ft,2025-12-08,2025-12-10,2025-12-10,9.1,1057.5,835.67,1893.17,Miss Christine Weaver PhD,COMPLETED,UR_MAINTENANCE_RECORDS,46a95885cfd28ca4a3f13a877d4c5f847fef447dbaeaca74ef76447b9f88d824,2026-03-20T07:54:08.444571,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444571,9999-12-31T00:00:00
MR-040765,EQ-014255,BR-01002,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Rough Terrain,2025-07-29,2025-08-01,2025-08-02,21.6,2017.6,3109.53,5127.13,Micheal Griffin,COMPLETED,UR_MAINTENANCE_RECORDS,8367783a881b76813ddc1d829a8be12a3074e080a43a5cb0799e5fa8e1c69464,2026-03-20T07:54:08.444628,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444628,9999-12-31T00:00:00
MR-040766,EQ-012849,BR-01024,INSPECTION,Inspection maintenance - Hydraulic Shoring System,2025-10-08,2025-10-09,2025-10-11,16.4,0.0,1686.77,1686.77,Johnny Turner,COMPLETED,UR_MAINTENANCE_RECORDS,0dc0d36c671885388714a697a86305f022eb7e34a0d4eeda7f6bb7316bfcdd18,2026-03-20T07:54:08.444686,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444686,9999-12-31T00:00:00
MR-040767,EQ-014161,BR-01011,INSPECTION,Inspection maintenance - Excavator 30T,2025-10-04,2025-10-05,2025-10-06,1.9,0.0,146.47,146.47,Jonathan Watson,COMPLETED,UR_MAINTENANCE_RECORDS,9c0b5a9280213319727df8f371d953d98e8c5db9bc863fd111f2b568be5ef6d1,2026-03-20T07:54:08.444748,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444749,9999-12-31T00:00:00
MR-040768,EQ-013994,BR-01028,PREVENTIVE,Preventive maintenance - Mini Excavator 4T,2026-01-10,2026-01-11,2026-01-11,5.8,235.99,691.68,927.67,Chloe Howard,COMPLETED,UR_MAINTENANCE_RECORDS,434d7c268792e5a5292b7b4a29b06bf07f143db11f8e05eccf3a79c9af7ae688,2026-03-20T07:54:08.444812,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444812,9999-12-31T00:00:00
MR-040769,EQ-014028,BR-01060,EMERGENCY,Emergency maintenance - Forklift 8K Pneumatic,2025-05-05,2025-05-08,2025-05-09,4.9,4984.39,393.74,5378.13,Daniel Wood,COMPLETED,UR_MAINTENANCE_RECORDS,8cd6e882e8eccc4cd7410a94cbcd8afe8c30a7a06ca9ec7519aa72758f2730ab,2026-03-20T07:54:08.444874,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444874,9999-12-31T00:00:00
MR-040770,EQ-012091,BR-01063,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Electric,2025-05-09,2025-05-09,2025-05-09,9.7,4125.92,906.54,5032.46,Mrs. Victoria Mueller,COMPLETED,UR_MAINTENANCE_RECORDS,3c365d6c78823eddf32ff0a306b2ed4fa21a1a83b4c9d4948f3fb77ca5c9e452,2026-03-20T07:54:08.444938,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444938,9999-12-31T00:00:00
MR-040771,EQ-014266,BR-01068,PREVENTIVE,Preventive maintenance - Rough Terrain Forklift,2025-06-04,2025-06-04,2025-06-05,1.7,1758.23,253.44,2011.67,Jennifer Christian,COMPLETED,UR_MAINTENANCE_RECORDS,e2cdaebb1453fc92e6a9dfb5cf96ac6fe076a81b2ff843da8517fe145c26d6b0,2026-03-20T07:54:08.444996,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.444996,9999-12-31T00:00:00
MR-040772,EQ-012902,BR-01045,PREVENTIVE,Preventive maintenance - Skid Steer Loader,2025-08-24,2025-08-26,2025-08-27,9.1,3153.87,1139.75,4293.62,Laura Steele,COMPLETED,UR_MAINTENANCE_RECORDS,eb7c539d89d7589b278cf63526d1c8bc3fcc6f6db24340be77d56f72b613dbf0,2026-03-20T07:54:08.445053,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445054,9999-12-31T00:00:00
MR-040773,EQ-014967,BR-01041,INSPECTION,Inspection maintenance - Air Compressor 375 CFM,2025-12-19,2025-12-19,2025-12-19,6.5,0.0,898.27,898.27,Michael Wheeler,COMPLETED,UR_MAINTENANCE_RECORDS,d5899ef211505262a05da886fe23574944aa3dc17e4c990996dc834528262225,2026-03-20T07:54:08.445109,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445110,9999-12-31T00:00:00
MR-040774,EQ-010447,BR-01050,PREVENTIVE,Preventive maintenance - Telehandler 6K 36ft,2026-01-24,2026-01-26,2026-01-27,18.7,2753.3,1980.95,4734.25,Emily Anderson,COMPLETED,UR_MAINTENANCE_RECORDS,80f415aa4d3a35b5e4cbacd51561748211d5c424ff336bf19d49c6a59766338d,2026-03-20T07:54:08.445168,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445168,9999-12-31T00:00:00
MR-040775,EQ-010536,BR-01049,PREVENTIVE,Preventive maintenance - Forklift 12K Diesel,2026-01-05,2026-01-07,2026-01-08,23.0,2120.01,2866.81,4986.82,Jose Dennis,COMPLETED,UR_MAINTENANCE_RECORDS,df4be56412712d5b9e5162a2a9514fe65f4546236671c446ac9d9315c6052885,2026-03-20T07:54:08.445224,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445225,9999-12-31T00:00:00
MR-040776,EQ-012193,BR-01086,INSPECTION,Inspection maintenance - Trench Box 8ft,2026-02-02,2026-02-04,2026-02-05,21.2,0.0,1657.87,1657.87,Susan Perry,COMPLETED,UR_MAINTENANCE_RECORDS,561b9a25f655e1c02684f7f3eb273a8d9199e8d663e3570228a3fb1c50dc66d8,2026-03-20T07:54:08.445283,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445283,9999-12-31T00:00:00
MR-040777,EQ-010524,BR-01088,PREVENTIVE,Preventive maintenance - Forklift 12K Diesel,2025-12-23,2025-12-25,2025-12-27,7.6,4212.16,1003.33,5215.49,Diana Roman,COMPLETED,UR_MAINTENANCE_RECORDS,e172ccd69c9a02380bf0e46959b89626b5d1666aef8e09f05283f87e82815dd3,2026-03-20T07:54:08.445345,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445346,9999-12-31T00:00:00
MR-040778,EQ-014829,BR-01053,PREVENTIVE,Preventive maintenance - Scissor Lift 19ft Electric,2025-11-13,2025-11-14,2025-11-15,11.9,2764.99,1421.9,4186.89,Randy Rose,COMPLETED,UR_MAINTENANCE_RECORDS,ea201a9429c70a7427bd2fb1e370b1e45ec10e022675707e324df99efcdee871,2026-03-20T07:54:08.445402,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445403,9999-12-31T00:00:00
MR-040779,EQ-012496,BR-01049,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2025-11-16,2025-11-17,2025-11-17,9.1,4172.68,976.17,5148.85,Steven Ellis,COMPLETED,UR_MAINTENANCE_RECORDS,eef4f3f9701c434be5afea872610b6616abc5902f8aca51f19ee563a9f90445e,2026-03-20T07:54:08.445464,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445465,9999-12-31T00:00:00
MR-040780,EQ-013632,BR-01089,INSPECTION,Inspection maintenance - Welder Generator 500A,2026-03-12,2026-03-14,2026-03-15,17.2,0.0,1912.62,1912.62,Elizabeth Smith,COMPLETED,UR_MAINTENANCE_RECORDS,f3018484da228f477030f9d4e55afb7a4be8ccea8aaeec0b72218a213f5ded64,2026-03-20T07:54:08.445528,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445528,9999-12-31T00:00:00
MR-040781,EQ-010378,BR-01047,INSPECTION,Inspection maintenance - Air-Cooled Chiller 5T,2025-12-31,2025-12-31,2026-01-01,11.9,0.0,1734.55,1734.55,Lori Simmons,COMPLETED,UR_MAINTENANCE_RECORDS,d325358165076ae5c2db1e18c5b0a5f9550208a726304243e63a48059d70a57e,2026-03-20T07:54:08.445585,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445585,9999-12-31T00:00:00
MR-040782,EQ-012732,BR-01063,INSPECTION,Inspection maintenance - Generator 60kW Diesel,2025-08-06,2025-08-06,2025-08-06,7.7,0.0,1022.47,1022.47,Miss Kristin Moore,COMPLETED,UR_MAINTENANCE_RECORDS,f8874d8a360ff3801aef33fbb47dda8f69c25fd98a7bd12c5861581942edb45a,2026-03-20T07:54:08.445652,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445653,9999-12-31T00:00:00
MR-040783,EQ-011576,BR-01098,EMERGENCY,Emergency maintenance - Rough Terrain Crane 30T,2025-05-31,2025-06-02,2025-06-02,9.8,1830.97,1196.83,3027.8,Dr. Shelly Nelson MD,COMPLETED,UR_MAINTENANCE_RECORDS,85034d8fc741c8f93fe972c8665cbb3c16bb1721e585853318b1280daf537496,2026-03-20T07:54:08.445751,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445752,9999-12-31T00:00:00
MR-040784,EQ-010024,BR-01006,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2025-03-28,2025-03-30,2025-03-31,10.4,1373.28,889.8,2263.08,Samantha Hill,COMPLETED,UR_MAINTENANCE_RECORDS,514b97c60857256cfa841d8f143b6e031d2c49abb7404bc6b36a25983b62b15b,2026-03-20T07:54:08.445821,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445822,9999-12-31T00:00:00
MR-040785,EQ-012780,BR-01087,PREVENTIVE,Preventive maintenance - Scissor Lift 26ft Rough Terrain,2025-10-14,2025-10-14,2025-10-15,2.8,1838.03,391.41,2229.44,Emily Velazquez,COMPLETED,UR_MAINTENANCE_RECORDS,cf3049c2a3361d456e425009bebe089fca4e6f94424c21ba8178b4f6da41257f,2026-03-20T07:54:08.445886,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445886,9999-12-31T00:00:00
MR-040786,EQ-011281,BR-01095,EMERGENCY,Emergency maintenance - Forklift 5K Cushion,2025-11-06,2025-11-08,2025-11-09,8.7,537.01,1121.91,1658.92,Ronald Smith,COMPLETED,UR_MAINTENANCE_RECORDS,ddf07f656889ab17643cd5e2b60245a0828ea09e6a20a937c3671e85660b085d,2026-03-20T07:54:08.445946,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.445947,9999-12-31T00:00:00
MR-040787,EQ-013593,BR-01065,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2026-02-12,2026-02-12,2026-02-12,12.2,1695.8,1709.36,3405.16,Timothy Brady,COMPLETED,UR_MAINTENANCE_RECORDS,c11799f94b5efc671b21781eff7e0f9c091b5a93cd38dd496969e5e2ab274b8d,2026-03-20T07:54:08.446008,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446009,9999-12-31T00:00:00
MR-040788,EQ-012047,BR-01074,PREVENTIVE,Preventive maintenance - Forklift 5K Cushion,2026-02-04,2026-02-04,2026-02-04,7.7,546.3,778.32,1324.62,Sarah Burton,COMPLETED,UR_MAINTENANCE_RECORDS,7f6db4c7ddd57cee228edf4a7e3c8320d6f619b9e1b8d664a26c137e025c13c8,2026-03-20T07:54:08.446067,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446068,9999-12-31T00:00:00
MR-040789,EQ-014221,BR-01065,CORRECTIVE,Corrective maintenance - Scissor Lift 19ft Electric,2025-07-26,2025-07-26,2025-07-28,23.9,2242.91,2255.94,4498.85,Erik Lopez,COMPLETED,UR_MAINTENANCE_RECORDS,87c3cefa9fd5ec9d68dcaa6f021e442c16f9085bd37605ce1b104e5ffe74e05b,2026-03-20T07:54:08.446126,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446127,9999-12-31T00:00:00
MR-040790,EQ-014304,BR-01071,CORRECTIVE,Corrective maintenance - Air-Cooled Chiller 5T,2025-06-25,2025-06-25,2025-06-25,1.3,3668.18,102.13,3770.31,Terry Branch,COMPLETED,UR_MAINTENANCE_RECORDS,14d2c07cc76f725c2127d65c6bd3c24a6310c10239fefe093e1284115d125dfb,2026-03-20T07:54:08.446184,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446184,9999-12-31T00:00:00
MR-040791,EQ-013233,BR-01047,PREVENTIVE,Preventive maintenance - Cooling Tower,2026-03-05,2026-03-08,2026-03-09,10.0,2873.97,843.28,3717.25,Margaret Chase,COMPLETED,UR_MAINTENANCE_RECORDS,0a93ac08214c8c16f11aa3c59ae270fb7db218e362ebc6db78dbb01645826e77,2026-03-20T07:54:08.446243,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446244,9999-12-31T00:00:00
MR-040792,EQ-013430,BR-01036,CORRECTIVE,Corrective maintenance - Forklift 12K Diesel,2026-02-03,2026-02-03,2026-02-04,8.7,1988.51,827.48,2815.99,Dean Johnson,COMPLETED,UR_MAINTENANCE_RECORDS,fe1d2c1e0ea0adb60009b18d9cf18510a98e1670aef33e7acb5aadfdeb11231d,2026-03-20T07:54:08.446301,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446301,9999-12-31T00:00:00
MR-040793,EQ-013096,BR-01099,PREVENTIVE,Preventive maintenance - All Terrain Crane 50T,2025-05-18,2025-05-21,2025-05-22,6.4,4061.75,705.82,4767.57,Jasmine Herring,COMPLETED,UR_MAINTENANCE_RECORDS,b55c9a6efbb3418ffcfe8131b7b9b4d68dd36e23d8b9e894feac54af490efcf7,2026-03-20T07:54:08.446359,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446360,9999-12-31T00:00:00
MR-040794,EQ-013983,BR-01077,PREVENTIVE,Preventive maintenance - Boom Lift 46ft Straight,2025-06-05,2025-06-08,2025-06-08,2.6,1380.03,356.93,1736.96,Christopher Jordan,COMPLETED,UR_MAINTENANCE_RECORDS,7da4e0cb66b657eae5da8f14cc4ce8fdd5043b3277ef8c57ebe571907139c04c,2026-03-20T07:54:08.446417,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446417,9999-12-31T00:00:00
MR-040795,EQ-013408,BR-01027,PREVENTIVE,Preventive maintenance - Excavator 30T,2026-01-02,2026-01-04,2026-01-05,10.5,3454.14,802.12,4256.26,Steven Morgan,COMPLETED,UR_MAINTENANCE_RECORDS,df8074c46df4fee0da2978f91422517a7f2bdbe449c16d93fdbdddcaa2309f50,2026-03-20T07:54:08.446477,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446477,9999-12-31T00:00:00
MR-040796,EQ-013359,BR-01083,CORRECTIVE,Corrective maintenance - Forklift 12K Diesel,2025-06-20,2025-06-21,2025-06-21,4.9,2399.99,441.89,2841.88,Sally Waters,COMPLETED,UR_MAINTENANCE_RECORDS,c63f48938cd1d867d894c35c4cbd19b8b65d3fd6bb37331c712bae21f99ad6db,2026-03-20T07:54:08.446534,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446535,9999-12-31T00:00:00
MR-040797,EQ-014225,BR-01015,INSPECTION,Inspection maintenance - Forklift 5K Cushion,2025-06-11,2025-06-13,2025-06-13,9.5,0.0,857.66,857.66,James Barker,COMPLETED,UR_MAINTENANCE_RECORDS,abce20581fb52efaac0ee4c739a3460f1d7eae218eb82069306459a5a0ec0065,2026-03-20T07:54:08.446591,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446592,9999-12-31T00:00:00
MR-040798,EQ-013133,BR-01016,PREVENTIVE,Preventive maintenance - Generator 200kW Diesel,2025-08-28,2025-08-29,2025-08-31,8.4,665.53,1147.85,1813.38,Laura Mccarthy,COMPLETED,UR_MAINTENANCE_RECORDS,85da39a7c49165198cd4217edf4cda7a45f395ea792a3d046867ba3ac45af6af,2026-03-20T07:54:08.446650,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446651,9999-12-31T00:00:00
MR-040799,EQ-013729,BR-01058,PREVENTIVE,Preventive maintenance - Scissor Lift 32ft Electric,2025-11-03,2025-11-06,2025-11-08,12.1,656.05,1738.75,2394.8,Mark Sutton,COMPLETED,UR_MAINTENANCE_RECORDS,d2c3926a8469e883bf3bdc42514840025fd2477181358963ecc7d28f4719238e,2026-03-20T07:54:08.446707,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446708,9999-12-31T00:00:00
MR-040800,EQ-013799,BR-01035,INSPECTION,Inspection maintenance - Scissor Lift 32ft Electric,2025-12-20,2025-12-23,2025-12-23,9.6,0.0,1074.07,1074.07,Michael Hernandez,COMPLETED,UR_MAINTENANCE_RECORDS,dcad11bbb8f8a380b710db40b17258b035f15b338e9c58d288572389c36d7644,2026-03-20T07:54:08.446764,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446765,9999-12-31T00:00:00
MR-040801,EQ-010598,BR-01011,INSPECTION,Inspection maintenance - Light Tower 6kW,2026-03-06,2026-03-09,2026-03-10,10.0,0.0,1003.82,1003.82,Shannon Reeves,COMPLETED,UR_MAINTENANCE_RECORDS,d286509a84c1237e9127c362920616c2b21d3dfea39afd85eb917ba566321d72,2026-03-20T07:54:08.446822,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446823,9999-12-31T00:00:00
MR-040802,EQ-011433,BR-01080,PREVENTIVE,Preventive maintenance - Rough Terrain Crane 30T,2025-05-01,2025-05-02,2025-05-03,18.5,4398.45,1706.49,6104.94,Robert West,COMPLETED,UR_MAINTENANCE_RECORDS,190a481a6bbece3c4ceb97e583972b1f4ee2617d01f367e04b276a0da4525e2c,2026-03-20T07:54:08.446883,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446883,9999-12-31T00:00:00
MR-040803,EQ-010855,BR-01057,CORRECTIVE,Corrective maintenance - Indirect Fired Heater 400K BTU,2025-05-24,2025-05-26,2025-05-28,23.0,3623.56,1765.91,5389.47,Robert Carter,COMPLETED,UR_MAINTENANCE_RECORDS,043e9e926e5bed8dd94696506631157b16cca1fc1fb388974999f2f00be11480,2026-03-20T07:54:08.446939,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446940,9999-12-31T00:00:00
MR-040804,EQ-014766,BR-01006,CORRECTIVE,Corrective maintenance - Forklift 5K Cushion,2025-08-08,2025-08-09,2025-08-10,20.9,1623.12,2949.51,4572.63,Dustin Baldwin,COMPLETED,UR_MAINTENANCE_RECORDS,01f1de1e96643d6bcf7d810a9c6140af218e54c778ee9a9991eb27f9296c0a41,2026-03-20T07:54:08.446996,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.446997,9999-12-31T00:00:00
MR-040805,EQ-012976,BR-01009,EMERGENCY,Emergency maintenance - Welder Generator 300A,2025-07-02,2025-07-05,2025-07-05,3.5,449.61,412.6,862.21,Jessica Herrera,COMPLETED,UR_MAINTENANCE_RECORDS,f4abaf9a658a099448697a9dc9754e9ae91c5d4bf6e6d011c2d2f8514b403e97,2026-03-20T07:54:08.447054,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.447055,9999-12-31T00:00:00
MR-040806,EQ-012037,BR-01085,PREVENTIVE,Preventive maintenance - Slide Rail System,2026-02-04,2026-02-06,2026-02-08,7.1,3152.22,596.94,3749.16,Michael Harris,COMPLETED,UR_MAINTENANCE_RECORDS,08d87273c20a164a85f38061af8b1b505eb476e4635ebf96628708e9626c75d3,2026-03-20T07:54:08.447110,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.447111,9999-12-31T00:00:00
MR-040807,EQ-013899,BR-01096,PREVENTIVE,Preventive maintenance - Articulating Boom 66ft Electric,2025-10-27,2025-10-27,2025-10-27,20.7,2214.45,1615.77,3830.22,John Suarez,COMPLETED,UR_MAINTENANCE_RECORDS,487d488447d32a7028f34a9dd926334acbc60819fffdd7ce3109dad0baf4fc13,2026-03-20T07:54:08.447167,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.447168,9999-12-31T00:00:00
MR-040808,EQ-011306,BR-01017,INSPECTION,Inspection maintenance - Light Tower 6kW,2025-12-03,2025-12-06,2025-12-07,4.9,0.0,725.71,725.71,David Castaneda,COMPLETED,UR_MAINTENANCE_RECORDS,dd32dc3ad95ca414b53c17600406f279eb7848a3528c18656c385e56ee64e6d6,2026-03-20T07:54:08.447224,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.447224,9999-12-31T00:00:00
MR-040809,EQ-013159,BR-01068,INSPECTION,Inspection maintenance - Trench Box 12ft,2026-02-18,2026-02-21,2026-02-21,0.5,0.0,54.44,54.44,Donna Vance,COMPLETED,UR_MAINTENANCE_RECORDS,3d81fd5d8e7f915d743e1b22ce8e7447139bae48be9bd67eedc7223c3df9925e,2026-03-20T07:54:08.447282,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.447283,9999-12-31T00:00:00
MR-040810,EQ-010193,BR-01071,EMERGENCY,Emergency maintenance - Hot Water Pressure Washer,2026-02-04,2026-02-06,2026-02-06,13.5,4116.66,1054.86,5171.52,Christina Andrews,COMPLETED,UR_MAINTENANCE_RECORDS,3c1b2a7f7ecbce9cf4c1b0d9eeaa7d74334bb2f76c778b5d766a9b22c36750a7,2026-03-20T07:54:08.447358,UNITED_RENTALS,TRUE,2026-03-20T07:54:08.447359,9999-12-31T00:00:00
